income,hours.per.week,age,education,workclass,occupation,native.country
0,20,20,15,2,0,0
0,38,24,8,4,7,0
0,4,18,1,0,6,0
0,40,28,15,1,0,0
0,40,36,11,2,13,0
0,15,19,15,2,7,0
0,36,59,0,4,3,0
0,46,33,11,2,13,0
0,40,28,5,2,5,1
0,55,41,15,2,0,0
0,45,30,1,2,2,0
0,40,59,11,2,2,0
0,60,42,9,2,11,0
0,40,29,0,2,0,1
1,50,60,15,2,6,0
0,60,41,5,2,3,0
0,30,32,15,2,11,0
0,30,20,11,2,11,0
1,40,49,12,2,11,0
0,40,36,9,1,9,0
0,45,33,15,5,0,0
0,34,25,15,2,7,0
0,40,40,7,1,10,0
0,44,48,11,2,13,0
0,50,51,15,2,5,0
0,20,22,7,2,5,1
0,50,34,15,2,9,0
0,40,22,0,2,11,0
0,40,56,11,2,7,0
0,40,36,9,2,7,0
0,20,18,15,2,11,0
0,50,26,11,4,2,0
0,50,48,11,2,3,0
0,40,35,11,4,3,0
0,40,29,11,2,5,0
1,40,47,11,2,2,0
0,12,21,8,2,0,0
0,50,28,15,2,11,0
1,40,53,15,2,13,0
0,40,65,11,0,0,0
0,40,26,15,2,0,0
0,50,26,11,2,2,0
0,20,70,11,2,9,0
0,40,55,15,2,6,0
0,35,27,9,0,13,0
1,40,31,15,2,3,1
0,40,24,1,2,2,0
0,40,22,5,2,7,1
0,40,26,11,2,2,0
0,40,23,0,2,2,0
0,60,41,11,4,4,0
0,40,52,12,2,11,0
0,40,41,11,4,4,0
0,40,59,0,4,4,0
1,40,65,9,2,3,0
0,40,24,9,1,9,0
0,45,31,15,2,5,0
0,16,84,11,2,9,0
0,40,51,15,2,2,0
0,50,24,9,1,9,0
0,45,30,11,2,6,0
0,40,22,0,2,7,1
0,40,30,12,2,9,1
0,40,47,15,2,3,0
0,35,19,11,2,11,0
0,36,43,15,4,0,0
0,50,30,9,2,3,0
0,45,46,12,2,3,0
0,60,49,9,1,9,0
0,40,37,4,2,6,1
0,40,42,12,2,3,0
0,40,46,7,2,0,0
0,20,23,15,2,7,0
1,58,26,9,2,2,0
0,8,64,12,2,9,0
0,40,20,11,2,0,1
0,40,31,11,2,13,0
0,40,44,15,2,6,0
0,40,23,9,2,3,0
1,90,31,12,1,9,0
0,36,35,1,4,2,0
0,35,30,15,4,2,0
0,20,35,11,2,2,0
0,38,40,11,2,0,0
0,20,18,1,2,7,0
0,40,63,11,2,0,0
0,40,20,11,5,13,0
1,60,50,12,1,3,0
0,45,49,12,2,11,0
0,40,53,0,4,4,0
0,40,34,11,2,0,0
1,56,54,11,2,13,0
1,40,40,15,2,0,0
0,40,22,9,2,11,0
0,35,28,0,2,4,1
0,40,24,11,2,2,1
0,48,37,3,2,7,1
0,16,62,11,2,11,0
0,40,51,8,2,9,0
0,8,31,11,2,0,0
1,90,42,15,3,3,0
0,35,42,11,2,7,0
0,40,54,7,2,2,1
0,60,23,9,2,3,0
0,46,28,11,2,7,0
0,40,42,1,2,2,0
0,40,30,11,2,3,0
0,40,33,11,0,2,0
0,40,33,11,2,12,0
0,40,27,1,2,5,0
0,40,62,4,2,4,1
0,30,17,0,2,11,0
1,55,58,15,2,0,0
1,42,34,9,2,9,0
0,35,20,11,2,5,0
1,40,64,15,0,0,0
1,40,41,11,2,0,0
0,40,40,5,2,2,1
1,38,53,12,1,0,0
0,45,44,10,2,9,0
0,40,37,4,2,0,1
1,60,46,9,2,12,0
0,20,17,6,2,6,0
0,40,35,11,2,2,0
0,40,36,7,1,0,0
1,40,49,11,5,5,0
0,25,48,14,2,9,0
0,40,26,9,2,11,0
0,8,26,7,2,0,0
0,40,35,11,5,2,0
0,40,29,6,2,6,0
0,40,36,15,1,0,0
0,40,25,9,2,9,0
0,25,18,0,1,7,0
0,20,21,15,2,11,0
0,40,22,11,2,7,0
1,45,52,11,2,2,1
0,40,36,15,4,7,0
1,50,42,15,2,11,0
0,54,37,8,2,11,0
0,40,39,7,2,2,0
0,40,32,9,2,9,0
0,40,53,11,2,3,0
0,40,30,1,2,2,0
1,40,51,15,2,12,0
0,40,62,8,1,0,0
0,40,38,4,2,6,1
0,40,23,9,2,12,0
0,40,37,15,0,0,0
0,40,41,15,2,6,0
1,40,47,9,4,11,0
1,40,25,15,2,3,0
0,50,35,7,2,7,0
0,40,30,11,2,7,1
1,50,36,8,2,3,0
0,60,42,9,2,13,0
0,40,51,11,2,13,0
0,40,34,11,2,0,0
0,60,44,11,3,2,1
0,41,27,9,2,6,0
0,40,39,11,2,5,0
0,50,31,9,2,11,0
0,35,23,1,2,2,0
0,99,66,9,2,9,0
0,40,26,11,2,6,0
1,40,52,11,2,5,0
0,30,53,1,3,3,0
0,40,48,9,4,3,1
0,50,37,7,3,3,0
0,5,17,1,2,7,0
1,40,50,8,2,2,0
0,40,39,15,2,2,0
0,40,28,9,0,12,0
0,40,38,7,2,2,0
0,40,28,9,1,9,0
0,45,40,6,2,13,0
0,40,20,15,2,6,0
1,40,32,9,5,10,0
0,40,23,9,5,0,0
0,40,41,11,2,2,1
0,50,36,11,2,11,0
0,40,34,0,2,2,0
0,44,34,11,2,2,0
1,80,36,14,3,9,0
0,40,67,11,0,7,0
1,45,45,10,2,9,0
0,35,22,0,2,7,0
0,43,25,9,2,3,0
0,40,61,15,2,7,0
0,40,31,15,1,0,0
0,38,47,11,3,9,1
0,45,31,3,2,9,0
0,32,17,6,2,11,1
1,50,38,15,3,11,0
0,40,42,15,2,3,0
0,36,78,4,2,13,0
1,40,54,8,2,3,0
0,50,26,9,1,0,0
1,35,30,11,2,9,0
1,40,46,9,2,2,0
0,45,26,9,2,9,0
0,35,30,11,2,11,0
0,40,25,15,2,12,0
0,40,32,9,3,11,0
0,38,25,11,1,2,0
0,40,51,1,2,6,0
0,40,24,9,5,9,0
0,40,22,15,2,12,0
0,40,28,11,2,3,0
0,20,29,1,1,7,0
0,40,26,9,2,7,0
1,40,41,9,0,3,0
0,35,19,15,2,11,0
1,50,51,14,2,9,0
0,40,27,4,2,4,1
1,40,33,9,2,9,0
0,8,19,11,2,11,0
1,45,41,9,2,9,0
1,40,29,12,0,9,0
0,40,28,11,2,0,0
0,40,25,15,2,3,0
0,36,21,11,0,0,0
0,31,48,1,2,7,0
1,60,46,14,3,9,0
0,50,35,15,2,11,0
1,40,35,9,0,3,0
0,40,50,0,2,2,0
0,40,45,15,2,3,0
0,40,62,9,1,9,0
0,40,33,11,1,2,0
0,30,22,15,2,5,0
1,48,50,11,2,2,0
0,40,25,1,2,3,0
0,40,44,15,2,7,0
1,40,26,11,2,13,0
1,50,31,12,5,3,0
0,15,56,11,2,11,0
0,40,49,5,4,11,0
1,40,49,2,2,2,0
0,43,46,11,2,0,0
0,40,33,15,2,2,0
0,30,25,9,2,9,0
1,40,40,7,2,3,0
0,10,32,12,5,9,0
0,55,44,9,2,13,0
0,30,48,11,2,0,0
0,12,17,0,2,11,0
0,40,22,11,1,5,0
0,17,17,1,2,5,0
1,60,49,14,3,9,0
0,50,26,11,2,7,0
0,10,19,15,5,9,0
0,16,17,2,2,7,0
0,40,38,11,2,7,0
0,40,34,8,1,10,0
1,42,48,11,2,2,0
1,50,63,12,2,9,0
0,40,19,11,2,6,0
0,43,51,11,2,9,0
1,40,54,15,2,9,0
0,40,42,5,2,2,0
1,50,37,9,5,3,0
0,40,51,15,4,2,0
0,40,23,8,2,0,0
0,40,27,9,5,9,0
1,42,37,8,2,6,0
0,45,29,11,2,6,0
0,20,22,9,2,0,0
0,37,60,8,5,7,0
0,20,35,1,2,7,0
0,40,45,8,2,0,0
1,40,30,11,2,6,1
1,70,43,15,3,3,0
0,38,32,12,5,0,0
0,42,35,11,2,2,0
0,40,32,8,2,7,0
1,40,61,8,2,2,0
1,60,42,9,3,11,0
0,35,21,15,2,11,0
0,20,21,15,2,11,0
0,40,26,9,2,3,0
1,60,36,11,5,3,0
0,40,24,9,2,11,0
1,57,47,9,2,3,0
0,30,51,7,2,12,0
0,25,67,15,2,11,1
0,25,49,11,2,4,0
0,40,61,5,2,6,0
0,35,36,11,2,2,0
0,40,19,15,2,12,1
0,35,29,15,4,2,0
0,40,21,15,2,11,0
0,40,22,11,2,11,0
1,65,33,9,2,3,0
0,50,36,9,2,11,1
0,46,37,9,2,13,0
0,40,35,7,2,0,0
0,30,17,0,2,8,0
1,60,37,11,2,2,0
1,40,28,15,2,2,0
0,40,42,15,2,6,0
0,65,26,15,2,4,0
0,50,45,1,1,7,0
1,44,32,9,2,2,0
0,43,63,15,2,0,0
0,20,22,15,2,9,1
1,55,36,15,2,3,0
0,40,45,11,5,3,0
1,55,34,14,4,9,0
0,60,27,9,5,9,0
1,56,47,11,4,4,0
0,52,46,5,2,7,0
0,40,28,15,2,6,0
0,40,45,11,2,5,0
0,40,26,9,2,0,1
0,45,32,0,4,3,0
0,40,30,2,1,0,0
0,40,59,0,2,13,1
1,43,58,10,5,3,0
0,30,45,15,2,5,0
0,40,76,15,4,13,0
0,40,38,11,2,0,0
0,40,32,12,2,11,0
0,50,38,11,4,4,0
0,36,30,7,2,9,0
1,40,53,8,3,3,1
0,50,27,9,5,9,0
0,30,44,7,1,4,0
1,50,35,12,2,3,0
0,40,36,3,2,7,1
1,10,51,15,2,3,0
0,40,42,11,1,13,0
0,40,45,11,2,5,0
0,40,36,5,2,6,0
1,40,57,11,0,2,0
0,45,27,11,2,12,0
0,55,29,9,2,11,0
0,30,38,9,4,2,0
0,50,29,11,2,2,0
0,55,25,7,2,9,0
0,35,34,12,1,9,0
0,38,37,15,5,3,0
0,45,37,11,2,2,0
0,25,18,11,2,5,0
0,40,24,8,2,2,0
0,30,17,2,2,7,0
0,40,35,9,2,11,0
0,32,31,8,2,12,0
0,60,29,7,2,2,0
0,40,49,11,4,2,0
0,40,35,11,0,0,0
0,50,55,11,4,2,0
0,40,37,4,2,6,1
0,18,33,15,1,0,0
1,45,49,9,2,11,0
0,45,32,11,2,5,0
0,40,39,12,2,9,0
0,40,42,11,1,4,1
1,50,30,12,5,9,0
0,40,30,8,2,9,0
1,40,48,11,3,4,0
0,10,57,9,4,11,0
0,45,56,0,2,7,0
0,40,28,15,2,10,1
1,24,43,9,2,12,0
0,60,46,11,2,2,0
0,65,50,12,1,9,0
1,50,37,14,2,9,0
0,40,41,11,2,8,0
1,38,38,15,2,3,0
0,40,23,15,2,7,0
1,50,59,15,2,3,0
0,33,47,15,1,0,0
0,40,29,8,2,2,0
0,60,35,9,2,9,0
0,15,24,15,2,0,0
0,40,22,11,2,11,0
0,40,24,11,2,3,0
0,20,40,12,5,9,0
0,40,61,11,2,0,1
0,72,58,9,4,4,0
0,40,39,11,5,9,0
0,50,45,15,4,9,0
0,45,25,11,2,5,0
1,45,45,9,2,9,0
0,40,28,15,2,5,0
0,60,27,15,2,0,0
0,40,41,11,5,7,0
0,30,18,11,5,11,0
1,40,44,9,2,12,0
1,45,47,8,2,3,0
0,40,36,11,1,3,0
0,40,66,13,2,8,1
0,45,33,11,2,0,0
1,40,39,11,1,5,0
0,40,30,11,2,13,0
1,40,34,11,4,2,0
0,32,62,12,4,9,0
0,45,21,15,2,0,0
1,40,43,11,2,3,0
0,40,19,15,2,7,0
0,50,26,8,0,2,1
1,40,45,12,0,3,0
1,50,46,12,3,11,0
0,15,17,0,2,7,0
1,40,56,5,2,3,0
0,42,47,12,2,6,1
0,45,23,11,2,11,0
0,20,51,11,4,7,0
0,25,19,15,2,12,0
0,40,33,11,4,2,0
0,80,32,11,2,7,0
0,40,52,11,2,13,0
0,40,36,15,2,7,0
0,40,34,11,2,2,0
0,98,26,2,3,11,1
0,40,35,15,1,2,0
1,40,58,9,0,0,0
0,50,32,1,2,2,0
0,40,23,15,2,7,0
0,40,28,15,4,6,0
0,35,20,0,2,7,1
0,20,17,0,2,7,0
0,40,26,11,2,0,0
0,35,45,15,4,9,0
0,35,54,3,2,7,1
0,40,51,11,1,7,0
0,60,58,15,4,4,0
0,40,21,8,2,0,0
0,40,44,15,2,7,0
0,50,26,9,2,3,0
0,40,39,9,2,9,0
0,40,37,15,2,5,0
0,32,49,11,2,0,0
0,40,45,11,2,6,0
0,40,60,11,0,0,0
0,40,28,9,0,3,0
0,30,23,15,2,6,0
0,45,44,9,2,9,0
0,12,19,15,5,4,0
1,40,37,11,2,3,0
0,38,41,11,4,4,0
1,54,44,7,2,3,0
1,36,30,9,2,2,1
0,40,23,9,2,11,0
0,20,57,12,4,4,0
0,99,32,15,1,10,0
0,15,76,12,0,9,0
0,30,57,11,1,5,0
0,40,50,0,2,7,0
0,25,38,11,2,7,0
0,20,59,5,4,2,0
0,40,23,11,2,13,0
0,40,23,9,2,11,0
0,20,23,7,2,11,0
1,40,44,9,2,3,0
0,40,30,11,2,12,0
0,40,28,11,2,11,0
0,40,46,15,2,3,0
0,25,34,13,1,0,0
0,37,26,15,2,11,0
0,40,39,11,2,2,0
0,40,28,15,2,11,0
0,19,33,12,5,9,1
0,40,30,9,2,3,1
1,50,59,12,5,3,0
0,45,26,11,2,6,0
0,24,28,15,2,12,0
0,40,48,15,4,7,0
0,30,20,15,2,0,0
1,40,49,11,2,10,0
0,40,37,9,5,9,0
0,8,18,2,2,11,0
1,40,61,11,2,12,0
0,48,26,11,2,5,0
0,12,66,9,2,7,0
0,40,27,11,1,10,0
0,7,66,15,4,4,0
0,15,28,0,2,7,0
0,40,26,9,2,9,0
0,48,46,15,2,13,0
0,60,26,11,4,4,0
0,40,40,11,2,6,0
0,45,31,15,2,3,1
0,40,52,11,2,13,0
0,12,61,11,4,7,0
0,40,39,1,5,2,0
0,48,47,9,2,12,0
0,40,33,9,2,6,1
0,25,17,1,2,7,0
0,45,26,11,2,0,0
0,40,25,11,2,5,0
0,16,39,11,4,3,0
0,40,46,15,0,3,0
0,20,27,15,2,0,0
0,5,29,1,4,7,0
0,40,40,9,2,11,0
0,40,24,9,2,11,0
1,40,56,11,2,3,0
0,30,25,7,2,2,0
0,50,36,15,2,2,0
0,45,26,11,4,3,0
1,44,37,11,2,5,0
0,40,36,11,2,2,0
0,50,23,1,4,2,1
0,60,25,9,2,9,0
0,40,36,11,5,0,0
0,40,35,8,2,2,0
0,40,33,1,2,5,0
0,46,31,15,2,2,0
0,22,49,15,2,9,0
0,60,40,11,2,13,1
0,40,27,15,2,0,0
0,23,50,10,4,9,0
0,50,38,2,2,6,0
0,40,55,9,5,3,0
0,70,49,5,4,7,1
0,40,40,9,2,7,1
0,30,42,8,2,12,0
1,50,51,9,2,9,0
0,50,27,9,2,0,1
1,40,30,11,5,10,0
0,40,40,0,2,7,0
0,35,43,9,4,2,0
0,40,24,11,2,7,0
1,60,38,9,2,11,0
0,40,52,11,2,2,0
1,50,32,8,2,11,0
0,40,33,8,2,10,0
0,40,21,11,2,6,0
0,50,27,15,2,11,0
0,50,31,11,2,3,0
1,40,29,12,2,9,1
1,50,46,9,2,11,1
0,40,37,1,2,2,0
1,40,56,9,0,0,0
0,40,37,15,2,2,0
0,40,26,11,4,0,0
0,35,31,15,2,0,0
0,40,36,11,2,7,1
0,45,52,0,2,5,0
0,60,40,15,2,2,0
0,60,21,11,2,3,0
0,40,63,0,2,6,0
0,40,30,11,2,0,0
0,20,30,9,2,11,1
0,60,50,9,2,3,0
0,45,41,12,2,3,0
1,60,39,9,3,3,0
0,48,23,11,2,6,0
0,42,26,15,2,0,0
0,50,23,15,2,3,0
0,12,21,15,5,0,0
0,55,39,11,2,13,0
0,40,37,8,1,10,0
0,20,38,15,2,0,0
0,35,20,15,2,7,0
0,40,35,11,2,2,0
0,15,32,1,2,7,0
1,60,42,9,3,11,0
0,40,32,0,2,2,0
0,30,27,15,2,7,0
1,45,53,9,3,11,0
0,25,28,4,4,5,1
0,40,26,11,2,11,0
1,45,47,14,2,3,0
0,40,23,15,2,10,0
0,30,70,15,3,3,0
0,40,41,9,5,3,0
0,45,43,12,5,9,0
1,45,64,11,4,3,0
0,45,40,15,2,3,0
0,35,43,9,2,3,0
0,48,50,11,0,0,0
0,40,32,1,2,4,0
1,40,41,11,2,2,0
0,40,30,15,2,3,1
0,30,20,15,2,7,0
0,40,45,11,5,2,0
0,40,24,7,2,6,0
0,50,43,9,2,11,0
0,40,28,11,2,13,0
0,40,35,11,2,6,0
0,40,38,11,0,0,0
0,35,32,9,1,9,0
0,40,50,11,5,10,0
1,55,34,11,2,2,0
0,40,35,11,2,7,0
0,40,30,12,2,0,1
0,40,61,4,5,13,0
0,38,27,9,2,0,0
0,40,61,11,2,6,0
0,40,18,4,2,5,1
1,40,31,11,1,10,0
0,60,31,9,2,9,0
0,40,20,11,2,7,0
0,40,35,2,2,13,0
0,40,51,11,2,2,0
0,20,18,1,2,5,0
0,40,59,11,2,8,0
0,40,21,11,2,7,0
0,40,22,0,2,7,0
0,40,60,15,0,3,1
1,40,49,11,0,2,0
0,40,21,11,2,5,0
0,40,61,11,2,6,0
0,40,64,4,2,2,0
0,40,63,11,2,2,0
0,40,27,9,0,3,0
0,30,23,9,2,7,0
0,45,41,11,5,3,0
1,40,55,9,4,3,0
0,40,24,9,2,0,0
1,45,30,14,2,9,0
0,60,29,12,2,3,0
1,40,52,9,2,3,0
1,40,57,15,0,3,0
0,45,38,9,2,12,0
1,50,43,12,2,3,0
0,40,61,15,2,0,0
1,40,51,11,2,6,0
0,40,40,9,2,0,1
1,40,41,15,1,0,0
0,20,19,15,2,7,0
0,40,28,5,2,4,1
0,40,59,15,2,11,0
0,40,32,9,5,9,0
1,40,31,11,2,3,0
0,48,30,7,2,6,0
0,40,54,15,4,11,0
0,10,20,15,2,0,0
0,48,32,11,4,13,0
0,40,35,11,2,13,0
0,45,27,1,2,2,0
1,46,40,9,2,9,0
0,40,34,8,2,11,0
1,40,34,7,1,9,0
0,25,38,15,2,2,0
0,40,28,11,2,7,0
0,27,65,15,2,5,0
0,16,61,15,2,12,0
0,25,18,1,2,11,0
0,40,45,9,2,3,0
0,50,25,15,2,3,0
0,13,48,14,2,11,0
0,40,19,15,2,0,0
1,50,43,9,2,3,0
1,45,54,9,2,2,0
0,50,47,9,4,11,0
0,40,30,7,2,2,0
0,40,35,11,2,5,0
0,18,26,15,2,11,0
0,40,61,11,2,11,0
0,32,54,11,2,7,0
1,40,50,2,2,11,1
0,40,32,6,2,6,1
0,25,34,11,2,6,0
0,40,36,11,2,7,0
1,40,50,15,2,2,0
0,40,28,1,2,4,0
0,19,22,11,2,7,0
0,20,58,1,2,7,0
0,75,27,4,2,7,1
0,38,62,9,2,12,0
0,45,41,12,2,9,1
0,45,28,15,2,6,0
0,40,33,9,2,5,0
1,45,54,9,2,3,0
0,30,76,5,4,4,0
1,50,34,9,2,3,0
0,40,40,9,2,0,0
0,30,22,1,2,11,0
0,15,17,1,2,5,0
0,20,55,15,2,7,0
0,40,51,15,1,0,0
0,40,26,4,2,5,1
0,48,44,9,2,7,0
1,40,54,11,2,3,0
0,40,34,7,4,2,0
0,40,42,11,2,0,0
0,70,26,11,2,2,0
0,40,39,4,2,7,1
0,40,34,9,2,7,1
0,40,59,11,2,2,0
0,50,20,11,2,7,0
1,45,34,15,2,6,0
0,20,51,11,2,2,0
1,40,34,15,2,5,0
0,50,47,9,2,9,0
0,49,30,8,4,2,0
0,60,38,11,2,11,0
0,35,23,15,2,3,0
1,48,34,15,2,2,0
0,40,22,2,2,5,0
0,40,31,11,2,2,0
0,40,50,11,2,2,0
0,52,19,3,2,5,1
0,50,23,11,2,0,0
0,40,35,11,2,5,0
0,40,28,11,2,6,0
0,30,27,15,2,0,0
0,55,46,9,3,11,0
0,40,27,11,2,5,0
0,40,25,0,2,7,0
0,70,34,15,3,2,0
0,40,33,11,2,6,0
0,40,36,15,2,2,0
0,48,30,5,2,2,0
0,47,23,15,2,11,0
0,32,36,4,2,2,1
0,45,29,9,2,9,0
0,40,19,2,2,5,0
1,40,52,11,0,6,0
0,40,20,11,2,2,0
0,40,22,8,2,0,0
1,55,34,15,2,11,0
0,40,60,15,2,2,0
0,40,19,1,2,7,0
0,20,59,11,4,4,0
0,50,36,11,2,13,0
0,40,25,11,2,2,1
0,70,49,5,2,2,0
0,30,25,11,4,7,0
0,40,50,1,2,7,0
0,43,44,7,2,9,0
0,20,33,15,2,11,0
0,50,40,9,3,2,0
0,45,56,15,2,3,0
1,50,56,15,4,3,0
0,42,23,9,2,9,0
0,10,21,15,2,9,0
0,24,67,5,2,2,0
0,40,54,8,5,10,0
0,40,50,11,1,7,0
0,40,59,5,2,6,0
0,40,51,1,2,5,0
0,29,30,11,2,3,0
1,40,42,11,2,2,0
0,40,26,9,2,11,0
1,3,78,15,4,2,0
0,50,24,11,4,2,0
0,40,27,1,2,4,1
1,50,51,12,2,3,0
1,40,46,11,2,6,0
0,60,55,11,4,4,0
0,40,20,15,2,7,0
0,50,30,11,2,3,0
0,20,19,11,2,7,0
1,40,30,9,2,9,0
1,50,31,7,4,2,0
0,96,26,11,2,6,0
1,60,53,11,2,13,0
0,40,24,15,1,0,0
0,54,24,15,2,9,0
0,50,36,11,2,3,0
1,50,39,12,2,3,0
0,32,53,11,2,6,0
1,35,75,11,3,11,0
1,50,36,11,2,3,0
0,40,46,15,3,11,0
0,40,29,11,2,5,0
0,49,60,6,2,6,0
0,38,58,11,2,11,0
0,55,67,11,4,4,0
0,80,39,15,4,4,0
0,50,37,15,2,13,0
0,30,63,14,4,9,0
0,38,47,1,2,7,0
0,40,23,9,2,0,0
0,40,49,1,2,11,0
0,40,23,11,2,6,0
0,12,19,15,2,7,0
1,40,44,12,2,3,0
0,40,25,8,2,7,0
0,40,35,8,2,9,0
0,40,23,11,1,0,1
0,40,48,8,2,2,0
0,40,44,11,2,0,0
0,25,55,9,4,3,0
0,50,33,11,4,2,0
0,20,18,2,2,5,0
1,56,32,7,1,10,1
0,20,24,9,5,9,0
0,45,27,9,2,0,0
1,40,39,7,2,12,1
0,40,26,0,1,7,0
1,40,34,12,2,3,0
1,75,41,12,5,9,0
0,50,32,11,3,11,0
1,40,56,12,1,3,0
1,60,44,15,2,11,0
0,40,23,9,2,11,0
0,50,61,11,2,3,0
0,35,38,11,2,0,0
0,16,68,0,2,11,0
0,40,42,15,4,9,0
0,40,19,11,2,7,0
0,40,31,1,2,5,1
0,40,32,9,2,12,1
1,40,44,9,1,9,0
0,30,23,9,2,11,1
0,45,44,9,2,9,0
0,60,24,11,2,4,0
0,60,34,11,2,11,0
1,45,61,12,2,9,1
0,40,30,9,1,3,0
0,40,45,9,2,2,0
0,40,22,8,2,0,0
0,40,49,15,2,7,0
0,45,39,7,2,0,0
0,40,34,15,2,0,0
1,40,52,15,1,3,0
0,40,24,8,2,0,0
1,45,38,9,2,9,0
0,40,19,1,2,6,0
0,30,24,11,2,7,0
0,43,25,7,2,7,0
0,10,71,5,2,13,0
0,40,27,11,2,9,0
0,40,28,8,2,12,0
0,10,18,1,2,11,0
0,40,49,11,2,7,0
0,25,36,11,2,7,0
0,50,57,11,2,13,0
1,40,56,12,0,3,1
0,20,17,0,2,7,0
0,50,30,11,2,3,0
0,40,41,0,2,11,0
0,40,26,11,2,5,0
0,48,61,0,2,2,0
0,45,24,11,2,6,0
0,40,44,1,2,7,0
0,40,38,12,5,9,0
0,50,25,9,2,11,0
0,70,34,11,2,11,0
0,40,38,15,2,13,0
0,55,42,11,2,2,0
0,40,48,5,2,6,0
1,40,38,12,2,9,0
1,50,52,11,2,2,0
0,20,41,11,4,4,0
0,35,45,4,2,6,0
0,45,49,5,2,6,1
0,20,19,15,2,7,0
0,45,39,9,2,0,0
0,65,42,15,2,3,0
0,12,17,1,2,5,0
0,25,30,7,2,9,0
0,70,61,12,1,9,0
1,40,57,11,2,13,0
0,45,27,4,2,5,1
0,48,24,11,2,11,0
1,84,41,2,2,13,0
0,40,42,11,2,13,0
0,15,34,9,2,9,0
0,43,47,11,2,3,0
0,40,30,11,2,2,0
0,45,38,9,2,2,0
1,55,31,11,2,9,0
1,45,44,15,2,0,0
0,50,34,11,2,2,0
0,40,31,15,2,3,0
0,20,68,15,2,11,0
0,40,22,11,2,0,1
0,35,42,9,2,3,0
0,35,37,11,2,2,0
0,35,36,11,4,4,0
0,30,38,15,2,0,0
0,55,72,11,6,7,0
0,40,40,4,2,7,1
0,30,19,15,2,11,0
1,50,55,8,2,2,1
0,40,30,7,2,2,0
0,4,41,15,2,9,0
0,45,29,9,2,0,0
0,20,24,9,2,11,0
1,45,46,14,4,9,0
1,60,44,11,2,3,0
0,15,17,0,2,11,0
0,35,35,8,2,7,0
0,40,38,11,2,2,0
0,40,36,6,2,5,0
0,60,24,1,2,6,0
0,99,38,9,4,4,0
0,40,19,1,2,11,1
0,45,30,11,2,13,0
0,40,36,8,1,13,0
0,45,27,15,2,2,0
1,40,27,7,2,0,0
1,40,37,12,2,3,0
0,30,17,1,2,11,0
0,50,57,4,2,13,0
0,30,54,12,4,9,0
0,40,21,15,2,7,0
0,40,43,11,2,5,0
0,40,50,11,2,2,0
1,48,38,1,2,5,0
0,38,41,14,2,9,0
0,40,20,15,2,9,0
0,15,28,9,2,0,0
0,35,62,6,2,7,0
0,40,41,2,2,6,0
0,45,37,11,2,2,0
0,30,53,15,4,4,0
1,50,28,9,2,11,0
0,30,23,12,2,9,0
0,35,46,11,4,4,0
0,45,28,11,2,11,0
0,40,50,0,2,0,0
0,45,19,15,2,2,1
0,10,84,5,2,9,0
1,35,48,14,4,9,0
0,20,61,11,4,0,0
0,42,44,15,2,2,0
0,60,32,11,2,5,1
0,35,25,15,2,0,0
0,40,47,15,5,0,0
0,15,19,15,2,11,0
0,17,37,15,2,7,0
0,40,28,11,2,12,0
1,40,34,7,2,0,0
0,35,32,15,4,7,0
0,30,24,15,2,7,0
0,99,30,15,2,3,0
0,40,56,12,2,3,0
1,40,30,9,2,11,0
0,26,28,15,2,0,0
0,45,28,15,2,11,0
0,40,39,2,2,5,0
1,40,33,11,4,2,0
0,40,23,15,2,7,1
0,55,32,15,2,6,1
0,40,37,11,2,2,0
0,75,71,4,2,8,0
1,40,30,15,2,0,0
0,40,20,15,2,3,0
0,45,42,11,2,2,0
0,40,26,12,2,9,0
0,16,21,15,2,7,0
0,40,37,11,4,7,0
0,40,36,9,1,9,0
0,40,25,11,2,11,0
1,50,38,9,3,9,0
0,40,29,11,2,7,0
0,38,20,15,5,2,0
0,50,32,11,2,2,0
0,20,24,7,2,3,0
1,40,59,11,0,0,0
1,40,56,9,4,0,0
0,84,40,11,4,13,0
1,40,35,9,2,11,0
0,20,24,15,2,11,0
0,40,36,3,2,4,1
0,20,20,15,1,10,0
0,40,36,11,2,11,0
0,40,45,9,0,3,0
0,40,22,9,2,0,0
0,40,34,11,2,13,0
0,40,24,1,2,2,0
0,25,23,9,2,11,0
1,40,46,14,0,9,1
1,70,60,14,2,9,1
0,40,40,15,2,6,0
0,40,55,11,2,6,0
0,43,28,11,2,7,0
1,60,55,14,2,3,0
1,40,47,12,2,9,0
1,52,54,12,2,3,0
0,60,32,1,2,7,0
1,40,38,7,2,3,0
0,40,61,15,4,6,0
0,40,62,12,3,9,1
0,32,26,11,2,10,0
0,50,19,15,2,4,0
0,40,40,0,2,2,0
0,40,55,12,2,9,1
1,40,43,9,4,11,0
0,40,39,11,2,2,0
1,45,38,15,0,0,0
0,40,28,11,2,7,1
0,40,36,15,2,12,0
0,50,49,15,2,4,0
0,40,41,15,2,0,0
0,40,60,5,2,6,0
0,70,35,9,2,3,0
0,40,36,9,5,9,0
1,40,51,11,2,0,0
0,40,23,11,2,7,1
0,40,51,11,2,2,0
0,25,33,15,4,11,0
0,40,50,11,2,10,0
1,40,38,2,2,2,0
0,35,18,11,2,0,0
0,40,26,11,2,13,0
0,47,21,15,2,11,0
0,52,26,11,2,3,0
1,40,30,11,1,0,0
0,40,33,11,1,7,0
